1713729869.658719,ABS,Alcohol Beverage Services,ABS 85 Burtonsville,M,21928.234246,37.55,0,12
1713729869.658734,ABS,Alcohol Beverage Services,ABS 85 Cabin John,M,98281.150717,0,0,N21
1713729869.658748,ABS,Alcohol Beverage Services,ABS 85 Cabin John,M,72466.952346,137.53,3420.64,14
1713729869.658763,ABS,Alcohol Beverage Services,ABS 85 Cabin John,M,66888.033791,10.71,0,14
1713729869.658777,ABS,Alcohol Beverage Services,ABS 85 Cabin John,M,70709.680283,0,0,N18
1713729869.658792,ABS,Alcohol Beverage Services,ABS 85 Cabin John,F,45945.114029,1141.78,0,12
1713729869.658807,ABS,Alcohol Beverage Services,ABS 85 Cabin John,F,44758.032100,697.57,0,12
1713729869.658821,ABS,Alcohol Beverage Services,ABS 85 Cabin John,M,24786.197307,226.32,0,12
1713729869.658835,ABS,Alcohol Beverage Services,ABS 85 Cabin John,M,21781.216091,863.98,0,12
1713729869.658850,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,M,96271.151276,1034.41,0,N21
1713729869.658865,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,F,85381.481061,2287.24,0,N18
1713729869.658880,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,F,60720.083820,368.05,0,14
1713729869.658895,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,M,24735.418949,314.28,0,12
1713729869.658910,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,F,22584.936660,23.52,0,12
1713729869.658925,ABS,Alcohol Beverage Services,ABS 85 Clarksburg Village,F,21832.092473,77.33,0,12
1713729869.658939,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,72456.443632,142.59,724.64,14
1713729869.658954,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,84845.281918,1422.37,0,N21
1713729869.658969,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,71114.668481,391.52,0,14
1713729869.658983,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,68005.359918,88.62,0,14
1713729869.658997,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,47457.301423,28.67,0,12
1713729869.659020,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,45998.174067,1006.4,0,12
1713729869.659040,ABS,Alcohol Beverage Services,ABS 85 Cloverly,F,27033.581349,154.9,0,12
1713729869.659055,ABS,Alcohol Beverage Services,ABS 85 Cloverly,M,21812.599669,125.44,0,12
1713729869.659069,ABS,Alcohol Beverage Services,ABS 85 Darnestown,M,72513.892821,509.8,1177.55,14
1713729869.659084,ABS,Alcohol Beverage Services,ABS 85 Darnestown,M,90456.788922,0,0,N21
1713729869.659098,ABS,Alcohol Beverage Services,ABS 85 Darnestown,M,72453.221112,533.47,0,14
1713729869.659112,ABS,Alcohol Beverage Services,ABS 85 Darnestown,M,45888.843467,102.8,0,12
1713729869.659127,ABS,Alcohol Beverage Services,ABS 85 Darnestown,F,45958.060917,180.84,0,12
1713729869.659142,ABS,Alcohol Beverage Services,ABS 85 Darnestown,F,62762.553596,1056.16,0,14
1713729869.659156,ABS,Alcohol Beverage Services,ABS 85 Darnestown,F,68523.197154,0,0,N18
1713729869.659183,ABS,Alcohol Beverage Services,ABS 85 Darnestown,F,21913.885691,0,0,12
1713729869.659197,ABS,Alcohol Beverage Services,ABS 85 Director,F,235985.825277,0,0,EX1
1713729869.659212,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,F,48835.410799,831.9,0,12
1713729869.659227,ABS,Alcohol Beverage Services,ABS 85 Director's Office,M,82759.611309,496.18,0,18
1713729869.659242,ABS,Alcohol Beverage Services,ABS 85 Director's Office,F,133117.015991,717.7,0,N28
1713729869.659256,ABS,Alcohol Beverage Services,ABS 85 Director's Office,F,82824.042527,436.44,0,18
1713729869.659272,ABS,Alcohol Beverage Services,ABS 85 Director's Office,M,86137.761401,32.94,6836.38,18
1713729869.659286,ABS,Alcohol Beverage Services,ABS 85 Director's Office,F,134535.745662,0,5747.8,N28
1713729869.659297,ABS,Alcohol Beverage Services,ABS 85 Director's Office,F,85234.933482,241.8,0,N21
1713729869.659306,ABS,Alcohol Beverage Services,ABS 85 Director's Office,F,86092.009964,471.76,0,18
1713729869.659315,ABS,Alcohol Beverage Services,ABS 85 Director's Office,M,40655.500945,0,0,N16
1713729869.659324,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,72491.863117,361.58,3420.79,14
1713729869.659333,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,53267.758951,311.09,578.05,12
1713729869.659342,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,72436.271762,24.33,1006.37,14
1713729869.659351,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,F,87473.198448,2319.31,0,N21
1713729869.659360,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,62576.920149,1290.64,0,14
1713729869.659369,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,43454.774431,508.38,0,12
1713729869.659379,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,F,57734.839026,1427.09,0,N18
1713729869.659387,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,22636.010614,8167.94,0,12
1713729869.659396,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,21907.777530,0,0,12
1713729869.659405,ABS,Alcohol Beverage Services,ABS 85 Downtown Rockville,M,21898.224014,70.32,0,12
1713729869.659414,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,F,72413.386308,801.89,2204.91,14
1713729869.659423,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,F,33220.959653,550.27,1479.28,12
1713729869.659432,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,F,68441.374500,1103.48,0,N18
1713729869.659441,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,M,62879.304366,1249.39,0,14
1713729869.659450,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,M,21910.205785,473.56,0,12
1713729869.659458,ABS,Alcohol Beverage Services,ABS 85 Fallsgrove,M,91839.371550,263.52,0,N21
1713729869.890130,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,M,80230.209957,0,0,N21
1713729869.890157,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,F,72468.333455,183.44,3420.8,14
1713729869.890187,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,M,78886.855128,131.98,0,N18
1713729869.890196,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,M,46187.054812,9562.78,0,12
1713729869.890207,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,M,46220.579387,3653.65,0,12
1713729869.890216,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,F,22612.700136,56.95,0,12
1713729869.890224,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,F,98271.359768,0,0,N21
1713729869.890233,ABS,Alcohol Beverage Services,ABS 85 Flower Avenue,M,21881.471457,268.41,0,12
1713729869.890244,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,82669.395112,962.71,0,N18
1713729869.890255,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,F,62837.903673,993.74,0,14
1713729869.890264,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,72582.737330,456.28,0,N21
1713729869.890272,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,47090.233155,267.56,0,14
1713729869.890281,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,52473.811651,2287.77,0,14
1713729869.890291,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,24061.422009,486.46,0,12
1713729869.890300,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,21890.454393,74.37,0,12
1713729869.890311,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,F,21896.497588,0,0,12
1713729869.890321,ABS,Alcohol Beverage Services,ABS 85 Gaithersburg Square,M,21879.208932,0,0,12
1713729869.890330,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,53302.325627,113.26,4332.4,12
1713729869.890339,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,66091.414889,3066.55,0,14
1713729869.890348,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,75242.587341,0,0,N18
1713729869.890357,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,63232.936084,5331.03,0,14
1713729869.890365,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,46033.093888,3165.35,0,12
1713729869.890374,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,F,60846.441871,5422.71,0,14
1713729869.890383,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,22562.872723,2.85,0,12
1713729869.890392,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,19685.395177,0,0,12
1713729869.890401,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,19627.940162,0,0,12
1713729869.890409,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,M,92507.946075,1280.88,0,N21
1713729869.890418,ABS,Alcohol Beverage Services,ABS 85 Goshen Crossing,F,21858.547983,0,0,12
1713729869.890426,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,98221.648366,0,0,N21
1713729869.890435,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,86081.032509,583.86,3665.73,N18
1713729869.890444,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,64598.502295,1800.35,0,14
1713729869.890452,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,F,65238.414869,382.3,0,14
1713729869.890460,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,43967.125073,0,0,12
1713729869.890469,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,F,44647.522261,710.12,0,12
1713729869.890478,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,22563.983237,223,0,12
1713729869.890486,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,21832.253419,0,0,12
1713729869.890494,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,21896.294239,5.68,0,12
1713729869.890503,ABS,Alcohol Beverage Services,ABS 85 Hampden Lane,M,21827.993782,109.14,0,12
1713729869.890512,ABS,Alcohol Beverage Services,ABS 85 IT Administration,M,152940.982921,0,0,M3
1713729869.890520,ABS,Alcohol Beverage Services,ABS 85 IT Administration,F,122798.914217,0,5840.66,26
1713729869.890529,ABS,Alcohol Beverage Services,ABS 85 IT Administration,M,89998.258884,5882.75,4570.73,19
1713729869.890537,ABS,Alcohol Beverage Services,ABS 85 IT Administration,M,119600.646335,0,0,N26
1713729869.890546,ABS,Alcohol Beverage Services,ABS 85 IT Administration,F,130105.246299,0,0,N28
1713729869.890556,ABS,Alcohol Beverage Services,ABS 85 IT Administration,F,110174.828352,0,0,26
1713729869.890565,ABS,Alcohol Beverage Services,ABS 85 IT Administration,M,133746.353883,14078.74,0,N28
1713729869.890574,ABS,Alcohol Beverage Services,ABS 85 Kensington,F,77631.767592,81.16,0,N18
1713729869.890582,ABS,Alcohol Beverage Services,ABS 85 Kensington,M,95641.466359,840.32,0,N21
1713729869.890591,ABS,Alcohol Beverage Services,ABS 85 Kensington,M,24051.117176,311.45,0,12
1713729869.890600,ABS,Alcohol Beverage Services,ABS 85 Kensington,F,62545.147387,865.22,0,14
1713729869.890610,ABS,Alcohol Beverage Services,ABS 85 Kensington,M,42042.573299,359.06,0,12
1713729869.890621,ABS,Alcohol Beverage Services,ABS 85 Kensington,M,57329.152104,156.41,0,14
